text,rating,date,lang
"Game ya bagus cuman gak suport di HP dgn ram 4 GB dan snapdragon 65 kek gw, padahal game ya bagus apalagi buat pemain baru, otw donwload lagi kalaw dah ganti HP, btw jgan kemakan sama ulasan orang lain update pailing besar selama gw main paling 300-400 mb an.",5,2025-11-27 17:51:42,id
jdi 20gb jink dlu 15 doang/10,1,2025-11-27 16:21:19,id
game aneh baru juga mau main udan di suruh download data aja 9 GB gjls jangan download percuma,1,2025-11-26 23:09:06,id
aaa game nya keren banget mana jinwo nya ganteng lagi💐💐,5,2025-11-26 19:06:19,id
tolong ya setelah di upgrade grafiknya ok malab ngadad ya,3,2025-11-26 08:58:44,id
Pay to win,1,2025-11-26 07:13:15,id
"mantap keren , prsis d animenya. harus lvl up bru bsa nex chapter",5,2025-11-26 00:53:58,id
👌,5,2025-11-26 00:43:33,id
saat pertarungan hilangin detik atau menit saat bertarungnya karena kalo ada waktunya semakin ga seru dan tidak enjoy saat bermain,3,2025-11-25 23:41:18,id
"Tolong untuk sistem waktu dalam pertarungan nya dihilangkan, kami ingin sekali menikmati pertarungan nya dan tidak terburu buru karena waktu yang singkat",5,2025-11-25 19:36:21,id
gaasik ada auto jalan,1,2025-11-25 18:08:44,id
developer semenjak update bayangan player dan monster dan karakter yang lain menghilang atau tidak terlihat padahal sudah di setting ke kualitas tinggi dan sangat tinggi tapi bayangan player dan yang lainnya menghilang mohon di perbaiki. bahkan bayangan pohon dan lain lain ketika memasuki dunia petarungan menjadi kotak kotak pixel di Snapdragon 675,4,2025-11-25 10:38:45,id
gak ada PvP bosen,2,2025-11-25 03:02:44,id
"saya nunggu download data sampai 3 gb terus saya keluar, masuk lagi malah ngulang dari awal",3,2025-11-24 20:14:47,id
Masih sering loading di dalam game jadi males main,2,2025-11-24 16:53:35,id
"Itu ada bug pada saat download data, punya gw udah gw download datanya tapi pas pengecekan resorce data gw matiin hp ya karna ngeleg, pas login ulang di suruh download data ulang lagi jadi sia sia paket data gw 9.24 GB.... Mohon segera di perbaiki",1,2025-11-24 16:09:25,id
bagus dan 3d jadi enak main nya,4,2025-11-24 14:08:47,id
"tolong fix bug di konten ""tahta kehancuran"" setiap abis ""break"" party ga nyerang tapi waktu berkurang, jadi damage ga bertambah",2,2025-11-23 21:01:15,id
"dulu pernah nonton pas awal rilis,tp masih banyak bugnya,tp skrng ena gak?",4,2025-11-23 19:26:50,id
"kalau ukurannya gede gak usah di rilis buah handphone, buat game playstation saja",5,2025-11-23 15:30:29,id
kenapa sekarang jadi susah masuk padahal sinyal ada,4,2025-11-23 10:31:35,id
"Untuk developer, kenapa pada saat mau login pakai jaringan wifi itu tidak bisa masuk, padahal saya bermain game lain dengan pakai wifi normal saja, hanya game ini saja yang tidak bisa login menggunakan jaringan wifi, jadi tolong ditinjau kembali dan segera diperbaiki masalah ini",2,2025-11-23 10:24:21,id
beberapa hari terakhir gak bisa run nih game.,1,2025-11-23 08:21:20,id
woe balikin game kof arena/kof All star tiba2 tutup game seru bgt padahal,1,2025-11-23 02:28:22,id
"kok gabisa login kalo pake wifi sih, kalo pake data bisa, dipaksa ngabisin kuota nih gitu ?",1,2025-11-22 23:21:30,id
aku suka game nya bagus dan aku suka game Kaye anime asil bgt dah aku boleh minta satu gak aku mau solo Leveling sama anos voldigoad yg Sss don pls,5,2025-11-22 22:21:17,id
Buat gamenya berkolaborasi sama naruto atau anime lain biar player tidak bosan pakai hero yg sudah lama ada,5,2025-11-22 20:25:32,id
min coba colab Ama rimuru tempest biar gacor😁😁,5,2025-11-22 14:40:18,id
game terbaik,5,2025-11-22 10:12:45,id
"The latest story update is straying way too far from the original plot. As a Light Novel and Manhwa reader, I'm honestly a bit disappointed. Tarnak turning into a Rockpasha? That's ridiculous 😂",4,2025-11-22 08:15:28,id
udah agak mendingan sekarang,4,2025-11-22 05:42:49,id
"woi! itu yang bilang ngelag lah, tiba-tiba keluar lah, gak bisa main lah, berarti hp lo kentang! kalo kentang jangan main game ini! ini game berat!",5,2025-11-22 02:33:37,id
jaringan lancar gabisa update gajelas banget cuma ga sebulan dimainin,1,2025-11-21 23:34:08,id
kecewa dengan NM ga ada artinya login 600days ++,1,2025-11-21 22:41:01,id
abis update artefak nya hilang semua,2,2025-11-21 22:06:10,id
loading nya kelamaan mohon dvlpr untuk di perbaiki soal nya aku nunggu sangat lama tapi masih aja sama ga masuk masuk kelamaan loading nya awal nya aku mikir itu bug ternyata bukan,3,2025-11-21 21:29:06,id
setelah update kok gambarnya burem ngga kaya sebelum di update bagus trus empat hari ngga dimainkan disuruh update gede lagi ....nie game nyedot kuota ....perbaiki dong jgn minta bintang lima aja,4,2025-11-21 20:20:15,id
FC mulu bikin bosan,1,2025-11-21 15:39:43,id
monoton,3,2025-11-21 14:40:53,id
akhirnya udah gak ngebug lagi. KLO gini kan keren jadinya game ini. tinggal diperbanyak cerita sama event aja biar makin menarik,5,2025-11-21 13:05:08,id
tolong memorinya dikurangi karena saya tidak bisa bermain saat sudah download,1,2025-11-21 12:29:38,id
ngelag,1,2025-11-21 08:20:56,id
"bug objek jauh kaya lama buat ke render, musuh seakan tidak terlihat. padahal sebelumnya nggak. dipake buat game lebih berat pun hp saya lancar buat ngerender grafis.",5,2025-11-21 00:54:16,id
bagus tpi reward untuk gachany msih sulit,5,2025-11-20 22:31:38,id
assalamualaikum dev.. tolong dong hapus tombol auto battle nya,5,2025-11-20 21:56:36,id
ok,5,2025-11-20 21:12:03,id
gajelas nihh penginstalan data bermasalah terus padahal penyimpanan data masih bayak,1,2025-11-20 20:58:46,id
"jarigan kurang stabil dan lelet ,bug",2,2025-11-20 17:10:24,id
Halo maaf...kenapa...Update kali ini ada Bug Grafis lagi seperti bulan lalu...Please di perbaiki...kendala itu...Padahal...optimisasi kermarin bagus lho...hampir memenuhi pengalaman bermain yang enak...kali ini...saya banyak cacat di gambar...tiba tiba Error?...dan...3D Model Ke Hiden tiba tiba?... Walaupun setting rata kanan...tetep sama?,2,2025-11-20 16:36:06,id
"Game bagus, hanya masalah bug saja yg sering kali bikin gak nyaman",5,2025-11-20 15:20:16,id
"Kepada Netmarble tolong perhatikan dan dengarkan, game ini bagus dan potensialnya cukup besar, tapi jangan lalai dalam memperhatikan sistem yang banyak sekali bug dimana mana, tolong dibenerin lagi, jangan cuma update-update tapi sistem ngga di optimize",4,2025-11-20 15:08:09,id
"Please update the story missions and hunter characters and shadow troops in every update, if necessary, update the story missions a little more so that you don't get bored playing quickly.",5,2025-11-20 13:10:50,id
maintenance bukanya tambah bagus malah tambah busuk,1,2025-11-20 12:08:11,id
"Game nya mungkin agak monoton karena battle hanya itu"" saja, namun saya sangat senang karena devloper gak pelit reward banyak bahkan sekelas character collab aja di gratisin, saran saya saat cutscene buat animasi 3D nya, Terimakasih.",5,2025-11-20 09:30:23,id
seru,5,2025-11-20 08:13:35,id
"game terjelek dan terburuk yang pernah saya mainkan,kenapa sedang download data malah berhenti dan tidak bisa mendownload lagi,saya sudah menunggu lama mendownload data benar benar sangat buruk size kecil tapi lebih lancar game wuthering waves sialan",5,2025-11-19 22:26:35,id
collap sama dragon ball dong,5,2025-11-19 19:45:38,id
"jujur saya suka game nya tetapi game nya hanya bisa saya login Dengan menggunakan paket data jika saya login Dengan wifi malah muncul kesalahan internet padahal wifi saya lancar lancar saja, jika ini bug atau sejenisnya semoga cepat diperbaiki",2,2025-11-19 17:09:59,id
gem ini jangan lupa tidk didownload,1,2025-11-19 15:54:33,id
"ACT 13 chapter 8 masuk dalam perangkap, di stage ini aku sebagai Player level 80 power 700k masih tidak bisa menyelesaikan stage dengan waktu di bawah 120 detik dan terus sistem semi auto atau auto nya rusak parah",2,2025-11-19 03:38:21,id
often buffer (loading) now!,2,2025-11-19 00:48:16,id
"saran dari saya pak developer untuk backsound lobby nya di ganti "" tiap event apa musim lebih bagus biar gk bosan dengar backsound nya itu itu aja atau fitur baru kayak ganti ganti musik sendiri yg di sediakan developer lebih bagus. saran aja soalnya ini basic game yg mungkin membuat player lebih tertarik udah itu aja",5,2025-11-18 00:55:27,id
game gajelas wifi bagus lancar sinyal full masih aja koneksi terputus,1,2025-11-17 23:36:31,id
aku tidak bisa login tolong perbaiki lgi🙏🏻,1,2025-11-17 20:23:48,id
bisa dibuka,1,2025-11-17 18:12:27,id
"tolong bug loading di perbaiki karena masalah jaringan terputus padahal jaringan sinyal saya masih aman dan baik-baik saja,tolong di perbaiki bug ini segera",1,2025-11-17 16:57:32,id
Ini Game Apa Jirr😹,5,2025-11-17 11:54:45,id
kalau aku berhasil tamatan ini di level 100 aku harus tetap hadiah,5,2025-11-17 05:03:51,id
"teruntuk developer kenapa stuck loading terus yaa,saya sudah beli hp baru tetap aja stuck loading, padahal gamenya sudah bagus banget",5,2025-11-17 01:03:45,id
"This game is very hard to play even though the graphics are at their lowest level, but still, sometimes it stutters and lags and even almost crashes.",1,2025-11-16 19:33:58,id
"gabisa login, alasan nya ngelag padahal lancar",1,2025-11-16 15:39:37,id
game nya mantap banget,5,2025-11-16 13:12:47,id
pay to win,2,2025-11-16 10:11:06,id
kenapa lgy ini min kalo pake jaringan Wifi ko tidak mau terbuka toling dong di perbaiki,4,2025-11-16 09:19:32,id
"berikan opsi grafik super smooth,, game ini terlalu brutal",3,2025-11-15 14:13:03,id
mantap,5,2025-11-15 13:30:42,id
tolong perbaiki lagi game nya soal nya ini game udah parah banget keluhan nya saya sampai kaget awalnya 4.5 jadi 3.0 tolong bales keluhan pemain nya devoloper game ini,5,2025-11-15 08:50:38,id
aku player baru maen nih game... stuck di awal game suruh gerakin tombol... apaan dah,1,2025-11-15 03:08:25,id
busuk,1,2025-11-14 20:41:06,id
"cukup bagus, tapi untuk loading kurang",2,2025-11-14 01:01:17,id
"cacad ngelag parah blank terus , ga ka6a pertama rilis enak mainya swkarang malah makin rusak",5,2025-11-13 18:35:54,id
"aneh, gabisa login gara gara sinyal jelek, padahal login game lain+download game lain bagus sinyal nya tapi pas login ini game malah ada notif sinyal jelek. perbaiki lagi game nya jelek banget",1,2025-11-13 18:34:36,id
Applikasi tidak bisa di Uninstal 😤,1,2025-11-13 13:18:35,id
Game nya bug gk masuk 2 aneh tolong perbaiki gamenya 😭💀,1,2025-11-12 20:28:42,id
saya sedang cicil download an tapi malah ke ulang aneh,4,2025-11-12 19:39:35,id
sangat mantappp🫰🫰,5,2025-11-12 16:27:15,id
Sering banget ngefreez pas lagi di dlm game,2,2025-11-12 12:56:05,id
bug dalam game gak di tanggapi dengan cepat jadi nya gak bisa masuk kedalam game ini,3,2025-11-11 23:05:39,id
tolong di kurangi download data nya aku jadi harus nguras banyak penyimpanan data ku hapus tolong kurangi ya developer 🙏 saya mau main lagi ini game aku udh pernah main tapi pas aku mau main lagi malah makin banyak data nya tolong dengar kan keluhan tentang banyak menguras data penyimpanan nya 🙏 jika sudah di dengar dan di lakukan saya saya akan bikin bintang 5 tapi jangan lupa DM saya ya developer,1,2025-11-11 22:04:35,id
game banyak bug login gimana mau main kalau selalu ada bug login seolah olah jaringan jelek padahal buka apk lain lancar ajaaa game sampahh,1,2025-11-11 18:31:42,id
game paling banyak bug,1,2025-11-10 18:45:34,id
"halo admin, untuk game nya bagus, karakter-karakternya juga, dan untuk masukan dari saya, perbanyak collaborasi dengan anime yg lain. omomg-omong, saya player lama hehe",5,2025-11-10 11:44:21,id
game bagus banget titik,5,2025-11-09 22:18:45,id
"untuk gemenya sih sudah berhasil banget yaa mewujudkan semua unsur solo leveling di dalamnya, namun yang bikin syok adalah update ini yaa mungkin karena udah banyak event event geme yang masuk namun ini bikin saya syok karena saya sempat jeda main geme ini sekitar 2 bulan lalu karena alasan perangkat mobile saya yang udah kurang mendukung nah pas saya sudah mempunyai perangkat mobile yang berspek tinggi saya akhirnya memainkan geme ini nah ini yang bikin saya kaget unduh datanya jadi naik darast",5,2025-11-08 22:31:13,id
lumayan bagus sih,5,2025-11-08 19:48:23,id
"updatenya gak NGOTAK,, bentar² update, tiap update sizenya mesti 8-10 Gb bikin males main, Uninstal aja lah!!",1,2025-11-08 19:47:16,id
terlalu keren dan efeknya bagus,5,2025-11-08 05:56:54,id
"game nya sudah bagus, tinggal optimasi grafik dan gameplay saja, tolong bisa edit layout tombolnya dsn juga grafik suda sangat tinggi tapi masi kelistan sedikir buram",5,2025-11-07 18:31:17,id
gak kikir massehh 😜😜,5,2025-11-07 16:58:52,id
grafik emang harus di fix sih. sering patah² pdhl rata kiri. snapdragon 8 apa masih kurang kah? maen game sebelah segi grafik hampir sama setelan hampir rata kanan tp aman. jarang lag.,4,2025-11-07 01:36:59,id
"Menurut saya ada 1 hal yang membuat game ini terkesan boring,yaitu story tapi sistem per level yang membuat kita harus lompat dari satu level ke level lainnya itu harus loading dulu dan cukup lama,giliran pas battle nya terasa sebentar banget",4,2025-11-06 18:20:17,id
"Kesuluruhan game nya bagus,seru,dan menantang apalagi di mode misi rahasia,cuman ada yang menjadi masalah seperti bug masih banyak bug yang sedikit mengganggu,tolong dihapus bug"" yang mengganggu",4,2025-11-06 11:13:25,id
"Bagus Sih,cuma Ga Ngotak Download Patch Nya 10gb?,Hp Hp Kentang Mah Mana Kuat,Tolong Lah Buat Developer Solo leveling Untuk Di Perkecil Ukuran Data Nya,Gw Sebagai Pecinta Solo Leveling Demen Sih Ngeliat Atau Mainin Game Ini Untuk Grafik The Best,Tolong Di Perkecil ya 🙏🙏🙏🙏🙏",5,2025-11-06 05:43:41,id
game p2w,1,2025-11-06 00:16:00,id
grafik bagus gameplay bagus optimasi untuk perangkat rendah juga bagus terharu hp kentang q bisa main game sebagus ini,5,2025-11-04 06:22:11,id
"bantu ramein 5 bintang cuy, gw gk mau game ny tutup, benerin bug ny min tolongggggggggg",5,2025-11-03 22:48:50,id
gamenya kaku dan masih banyak bug,2,2025-11-03 20:50:21,id
gema seru sekali apalagi pas buka celana 🤩,5,2025-11-03 17:47:12,id
"Kebanyakan update, mana update besar besar juga ukurannya tapi gak ada yg menarik",1,2025-11-02 20:37:50,id
Game kebanyakan update dengan data yang tidak sedikit,1,2025-11-02 17:38:57,id
hilangkan timer di battle story agar lebih bisa menikmati permainan.cukup di battle of time aja yang ada timernya,4,2025-11-02 12:21:51,id
sudah diperbaikin dan gak lag lgi..skrg kok Ngelag lagi...,2,2025-11-02 10:39:54,id
"kebanyakan bug nya, dan bah kan sekarang ga bisa login sama sekali, padahal jaringan bagus tapi malah ga bisa, tolong lebih di perbaikin lagi, gimana mau main dengan enak kalo selalu ada bug login",1,2025-11-01 10:39:57,id
naikin lah rate char b3 nya jig,5,2025-11-01 01:06:24,id
"terlalu berat buat aplikasi nya. saya tau grafiknya bagus cuman sedikit peringan kenapa, buat chipset Snapdragon 7s gen2 juga pengen ngerasain grafik tinggi, jangankan tinggi grafik normal saja sudah berat / patah patah. kecewa sih mohon dong sedikit di peringan gamenya bagian grafik",2,2025-11-01 00:22:56,id
.. sering lag terus,4,2025-10-31 21:07:10,id
setelah di update bukannya tambah bagus malah tambah kaya troll..!!!,1,2025-10-31 14:35:50,id
"NETMARBLE itu studio bagus kan yaa, kenapa anda terlalu mementingkan game nya di PC terus? , kami yg punya android atau ios,kami juga ingin ngerasain gimana bermain game ini,tolong lah di perbaiki lagi untuk di hp², baru masuk tiba² layar blank hitam lah, force close, kalo emang ga niat buat ngasih untuk hp² jangan di rilis mas, mikirrr coba di pake otak nya!!",1,2025-10-31 10:10:34,id
Good game,5,2025-10-30 22:35:07,id
game paling be the best mentol jiwa,5,2025-10-30 21:46:12,id
Minta perbaruan mulu,1,2025-10-30 21:30:15,id
Game nya loading terus,3,2025-10-30 20:20:03,id
"game play nya seru, grafiknya bagus, sama aku suka jalan cerita nya pake manga gitu,tapi loading nya garai ngamuk mohon di perbaiki ya👍",4,2025-10-30 19:23:33,id
tolong perbaiki segera bug nya terlalu parahhhh,1,2025-10-30 18:55:06,id
saya kasih b5 karna semoga ada perkembangan dalam gamenya,5,2025-10-30 17:45:23,id
bug muter mulu,4,2025-10-30 16:54:57,id
"game baik... kalau boleh saran pake musik yang dari anime nya dong yg dark aria, bagus tuh.. saran saya tolong di optimalkan lagi dong...",5,2025-10-30 16:27:24,id
yang bilang lag bug ram penuh HP lu ganti bukan game nya di salahin,5,2025-10-30 11:16:24,id
update terusss ni game gajelass,1,2025-10-30 09:26:27,id
Game nya bagus sih cmn ga mendukung di device ku pdhal chipset ny gacor tolong perbaiki dan 1 lgi agak bosenin nih gw ksih b5 aja,5,2025-10-30 09:08:23,id
"game bagus, grafik bagus dan bisa disesuaikan ke device yg ada, grow up game karakter dll cukup menjanjikan, semoga bisa trus dan terus bagus",5,2025-10-30 07:32:09,id
"stack di mission peningkatan 2-8, sudah di kerjakan tapi tidak bisa melanjutkan. tolong di perbaiki, karena sangat tidak nyaman untuk melanjutkan bermain",1,2025-10-30 06:13:12,id
woi bisa baru download itu mau login di permudahkan memuat jir lu kira nungguin ngk jenuh apa games peminatnya sedikit capek nungguin cok,1,2025-10-29 22:55:51,id
